LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS,SUM OF COUNT RATE R02 AND R03 (CPM)
FL: JACKSONVILLE,01/08/2020 22:53:00,110.0,1210.0,676.0,201.0,105.0,68.0,94.0,44.0,22.0,APPROVED,1886.0
FL: JACKSONVILLE,01/08/2020 23:53:00,121.0,1206.0,665.0,209.0,102.0,67.0,90.0,43.0,21.0,APPROVED,1871.0
FL: JACKSONVILLE,01/09/2020 00:54:00,125.0,1202.0,665.0,205.0,103.0,66.0,90.0,45.0,23.0,APPROVED,1867.0
FL: JACKSONVILLE,01/09/2020 01:54:00,128.0,1206.0,669.0,206.0,99.0,68.0,92.0,44.0,21.0,APPROVED,1875.0
FL: JACKSONVILLE,01/09/2020 02:54:00,126.0,1220.0,676.0,207.0,104.0,69.0,93.0,43.0,22.0,APPROVED,1896.0
FL: JACKSONVILLE,01/09/2020 03:54:00,133.0,1219.0,688.0,213.0,105.0,69.0,96.0,45.0,22.0,APPROVED,1907.0
FL: JACKSONVILLE,01/09/2020 04:54:00,128.0,1231.0,699.0,215.0,109.0,70.0,95.0,46.0,23.0,APPROVED,1930.0
FL: JACKSONVILLE,01/09/2020 05:55:00,135.0,1247.0,717.0,219.0,111.0,70.0,98.0,48.0,22.0,APPROVED,1964.0
FL: JACKSONVILLE,01/09/2020 06:55:00,147.0,1253.0,727.0,223.0,116.0,74.0,100.0,49.0,24.0,APPROVED,1980.0
FL: JACKSONVILLE,01/09/2020 07:55:00,137.0,1259.0,728.0,227.0,114.0,75.0,100.0,48.0,23.0,APPROVED,1987.0
FL: JACKSONVILLE,01/09/2020 08:55:00,143.0,1251.0,724.0,225.0,116.0,73.0,98.0,48.0,24.0,APPROVED,1975.0
FL: JACKSONVILLE,01/09/2020 09:55:00,142.0,1255.0,724.0,225.0,117.0,72.0,102.0,50.0,24.0,APPROVED,1979.0
FL: JACKSONVILLE,01/09/2020 10:56:00,136.0,1255.0,732.0,224.0,116.0,72.0,100.0,50.0,23.0,APPROVED,1987.0
FL: JACKSONVILLE,01/09/2020 11:56:00,145.0,1239.0,712.0,219.0,112.0,72.0,98.0,50.0,24.0,APPROVED,1951.0
FL: JACKSONVILLE,01/09/2020 12:56:00,142.0,1225.0,699.0,217.0,111.0,71.0,96.0,46.0,22.0,APPROVED,1924.0
FL: JACKSONVILLE,01/09/2020 13:56:00,,1226.0,699.0,216.0,108.0,69.0,97.0,48.0,24.0,APPROVED,1925.0
FL: JACKSONVILLE,01/09/2020 14:57:00,,1217.0,685.0,211.0,106.0,71.0,94.0,47.0,22.0,APPROVED,1902.0
FL: JACKSONVILLE,01/09/2020 15:57:00,124.0,1221.0,689.0,211.0,105.0,64.0,96.0,47.0,23.0,APPROVED,1910.0
FL: JACKSONVILLE,01/09/2020 16:57:00,114.0,1211.0,685.0,211.0,106.0,67.0,93.0,47.0,22.0,APPROVED,1896.0
FL: JACKSONVILLE,01/09/2020 17:57:00,110.0,1194.0,678.0,206.0,105.0,68.0,90.0,46.0,24.0,APPROVED,1872.0
FL: JACKSONVILLE,01/09/2020 18:57:00,107.0,1198.0,680.0,201.0,105.0,67.0,89.0,48.0,24.0,APPROVED,1878.0
FL: JACKSONVILLE,01/09/2020 19:58:00,107.0,1207.0,681.0,202.0,102.0,67.0,93.0,46.0,23.0,APPROVED,1888.0
FL: JACKSONVILLE,01/09/2020 20:58:00,103.0,1201.0,681.0,204.0,105.0,65.0,95.0,47.0,22.0,APPROVED,1882.0
FL: JACKSONVILLE,01/09/2020 22:11:00,101.0,1192.0,661.0,195.0,101.0,63.0,89.0,45.0,22.0,APPROVED,1853.0
FL: JACKSONVILLE,01/09/2020 23:11:00,107.0,1187.0,659.0,201.0,102.0,66.0,89.0,46.0,22.0,APPROVED,1846.0
FL: JACKSONVILLE,01/10/2020 01:12:00,118.0,1192.0,660.0,197.0,100.0,66.0,91.0,45.0,22.0,APPROVED,1852.0
FL: JACKSONVILLE,01/10/2020 02:12:00,109.0,1187.0,652.0,199.0,101.0,64.0,88.0,44.0,22.0,APPROVED,1839.0
FL: JACKSONVILLE,01/10/2020 03:12:00,118.0,1188.0,655.0,201.0,99.0,63.0,87.0,46.0,22.0,APPROVED,1843.0
FL: JACKSONVILLE,01/10/2020 04:13:00,113.0,1189.0,648.0,200.0,99.0,66.0,91.0,43.0,22.0,APPROVED,1837.0
FL: JACKSONVILLE,01/10/2020 05:13:00,114.0,1191.0,649.0,201.0,99.0,64.0,90.0,42.0,22.0,APPROVED,1840.0
FL: JACKSONVILLE,01/10/2020 06:13:00,118.0,1187.0,647.0,200.0,99.0,65.0,89.0,44.0,22.0,APPROVED,1834.0
FL: JACKSONVILLE,01/10/2020 07:13:00,125.0,1185.0,648.0,198.0,100.0,65.0,89.0,44.0,23.0,APPROVED,1833.0
FL: JACKSONVILLE,01/10/2020 08:13:00,122.0,1179.0,647.0,198.0,96.0,65.0,88.0,46.0,22.0,APPROVED,1826.0
FL: JACKSONVILLE,01/10/2020 09:14:00,120.0,1187.0,649.0,201.0,101.0,65.0,88.0,44.0,21.0,APPROVED,1836.0
FL: JACKSONVILLE,01/10/2020 10:14:00,116.0,1183.0,657.0,200.0,101.0,66.0,92.0,44.0,22.0,APPROVED,1840.0
FL: JACKSONVILLE,01/10/2020 11:14:00,117.0,1187.0,656.0,196.0,102.0,65.0,91.0,46.0,22.0,APPROVED,1843.0
FL: JACKSONVILLE,01/10/2020 12:14:00,,1190.0,659.0,199.0,101.0,66.0,90.0,45.0,21.0,APPROVED,1849.0
FL: JACKSONVILLE,01/10/2020 13:14:00,124.0,1180.0,648.0,198.0,99.0,65.0,89.0,43.0,21.0,APPROVED,1828.0
FL: JACKSONVILLE,01/10/2020 14:15:00,124.0,1176.0,649.0,200.0,100.0,66.0,89.0,45.0,22.0,APPROVED,1825.0
FL: JACKSONVILLE,01/10/2020 15:15:00,121.0,1176.0,649.0,197.0,101.0,63.0,89.0,45.0,22.0,APPROVED,1825.0
FL: JACKSONVILLE,01/10/2020 16:15:00,113.0,1185.0,656.0,199.0,99.0,62.0,89.0,44.0,22.0,APPROVED,1841.0
FL: JACKSONVILLE,01/10/2020 17:15:00,113.0,1181.0,654.0,200.0,102.0,66.0,91.0,44.0,23.0,APPROVED,1835.0
FL: JACKSONVILLE,01/10/2020 18:15:00,105.0,1183.0,664.0,196.0,102.0,65.0,90.0,45.0,22.0,APPROVED,1847.0
FL: JACKSONVILLE,01/10/2020 19:16:00,103.0,1195.0,662.0,199.0,103.0,65.0,88.0,46.0,23.0,APPROVED,1857.0
FL: JACKSONVILLE,01/10/2020 20:16:00,109.0,1183.0,662.0,197.0,101.0,64.0,89.0,45.0,23.0,APPROVED,1845.0
FL: JACKSONVILLE,01/10/2020 21:16:00,106.0,1185.0,662.0,197.0,101.0,63.0,90.0,46.0,22.0,APPROVED,1847.0
FL: JACKSONVILLE,01/10/2020 22:16:00,108.0,1192.0,656.0,197.0,99.0,64.0,91.0,43.0,23.0,APPROVED,1848.0
FL: JACKSONVILLE,01/10/2020 23:17:00,101.0,1185.0,655.0,198.0,99.0,63.0,91.0,44.0,23.0,APPROVED,1840.0
FL: JACKSONVILLE,01/11/2020 00:17:00,108.0,1186.0,658.0,196.0,101.0,64.0,89.0,44.0,21.0,APPROVED,1844.0
FL: JACKSONVILLE,01/11/2020 01:17:00,107.0,1183.0,654.0,194.0,99.0,64.0,89.0,44.0,23.0,APPROVED,1837.0
FL: JACKSONVILLE,01/11/2020 02:17:00,107.0,1184.0,652.0,196.0,100.0,66.0,89.0,44.0,24.0,APPROVED,1836.0
FL: JACKSONVILLE,01/11/2020 03:17:00,106.0,1181.0,651.0,198.0,100.0,63.0,89.0,44.0,21.0,APPROVED,1832.0
FL: JACKSONVILLE,01/11/2020 04:18:00,105.0,1180.0,653.0,195.0,98.0,65.0,88.0,43.0,21.0,APPROVED,1833.0
FL: JACKSONVILLE,01/11/2020 05:18:00,111.0,1185.0,648.0,197.0,99.0,65.0,89.0,43.0,22.0,APPROVED,1833.0
FL: JACKSONVILLE,01/11/2020 06:18:00,112.0,1181.0,648.0,197.0,100.0,66.0,88.0,44.0,22.0,APPROVED,1829.0
FL: JACKSONVILLE,01/11/2020 07:18:00,112.0,1181.0,646.0,195.0,100.0,65.0,88.0,44.0,20.0,APPROVED,1827.0
FL: JACKSONVILLE,01/11/2020 08:18:00,105.0,1192.0,654.0,200.0,101.0,64.0,87.0,44.0,23.0,APPROVED,1846.0
FL: JACKSONVILLE,01/11/2020 09:19:00,112.0,1185.0,652.0,195.0,98.0,67.0,87.0,43.0,21.0,APPROVED,1837.0
FL: JACKSONVILLE,01/11/2020 10:19:00,108.0,1183.0,647.0,196.0,100.0,64.0,89.0,44.0,22.0,APPROVED,1830.0
FL: JACKSONVILLE,01/11/2020 11:19:00,116.0,1177.0,648.0,197.0,101.0,66.0,86.0,45.0,22.0,APPROVED,1825.0
FL: JACKSONVILLE,01/11/2020 12:19:00,114.0,1185.0,645.0,195.0,101.0,64.0,89.0,42.0,21.0,APPROVED,1830.0
FL: JACKSONVILLE,01/11/2020 13:20:00,112.0,1181.0,646.0,198.0,99.0,66.0,89.0,43.0,22.0,APPROVED,1827.0
FL: JACKSONVILLE,01/11/2020 14:20:00,111.0,1177.0,652.0,197.0,100.0,64.0,87.0,46.0,21.0,APPROVED,1829.0
FL: JACKSONVILLE,01/11/2020 15:20:00,109.0,1188.0,655.0,198.0,102.0,64.0,90.0,45.0,22.0,APPROVED,1843.0
FL: JACKSONVILLE,01/11/2020 16:20:00,111.0,1177.0,656.0,196.0,101.0,63.0,88.0,44.0,23.0,APPROVED,1833.0
FL: JACKSONVILLE,01/11/2020 17:20:00,112.0,1188.0,658.0,199.0,103.0,65.0,88.0,44.0,22.0,APPROVED,1846.0
FL: JACKSONVILLE,01/11/2020 18:21:00,109.0,1193.0,668.0,200.0,101.0,64.0,91.0,46.0,23.0,APPROVED,1861.0
FL: JACKSONVILLE,01/11/2020 19:21:00,113.0,1198.0,668.0,197.0,106.0,65.0,90.0,45.0,24.0,APPROVED,1866.0
FL: JACKSONVILLE,01/11/2020 20:21:00,108.0,1207.0,670.0,199.0,101.0,65.0,91.0,45.0,22.0,APPROVED,1877.0
FL: JACKSONVILLE,01/11/2020 21:21:00,110.0,1189.0,662.0,200.0,102.0,64.0,90.0,44.0,22.0,APPROVED,1851.0
FL: JACKSONVILLE,01/11/2020 22:21:00,104.0,1184.0,662.0,198.0,102.0,66.0,91.0,45.0,23.0,APPROVED,1846.0
FL: JACKSONVILLE,01/11/2020 23:22:00,104.0,1186.0,664.0,201.0,103.0,63.0,90.0,45.0,22.0,APPROVED,1850.0
FL: JACKSONVILLE,01/12/2020 00:22:00,107.0,1186.0,662.0,200.0,102.0,65.0,89.0,45.0,22.0,APPROVED,1848.0
FL: JACKSONVILLE,01/12/2020 01:22:00,113.0,1181.0,657.0,199.0,101.0,67.0,88.0,46.0,22.0,APPROVED,1838.0
FL: JACKSONVILLE,01/12/2020 02:22:00,111.0,1182.0,659.0,197.0,102.0,65.0,90.0,44.0,23.0,APPROVED,1841.0
FL: JACKSONVILLE,01/12/2020 03:22:00,114.0,1190.0,656.0,197.0,99.0,67.0,90.0,46.0,23.0,APPROVED,1846.0
FL: JACKSONVILLE,01/12/2020 04:23:00,110.0,1182.0,658.0,195.0,100.0,65.0,90.0,45.0,22.0,APPROVED,1840.0
FL: JACKSONVILLE,01/12/2020 05:23:00,107.0,1195.0,663.0,199.0,103.0,65.0,91.0,46.0,22.0,APPROVED,1858.0
FL: JACKSONVILLE,01/12/2020 06:23:00,111.0,1185.0,656.0,198.0,100.0,66.0,89.0,45.0,22.0,APPROVED,1841.0
FL: JACKSONVILLE,01/12/2020 07:23:00,117.0,1197.0,654.0,200.0,102.0,65.0,89.0,44.0,23.0,APPROVED,1851.0
FL: JACKSONVILLE,01/12/2020 08:24:00,116.0,1189.0,654.0,199.0,100.0,65.0,90.0,46.0,21.0,APPROVED,1843.0
FL: JACKSONVILLE,01/12/2020 09:24:00,109.0,1183.0,656.0,200.0,102.0,65.0,88.0,46.0,22.0,APPROVED,1839.0
FL: JACKSONVILLE,01/12/2020 10:24:00,116.0,1186.0,656.0,199.0,101.0,66.0,89.0,46.0,23.0,APPROVED,1842.0
FL: JACKSONVILLE,01/12/2020 11:24:00,114.0,1199.0,660.0,201.0,102.0,66.0,90.0,45.0,21.0,APPROVED,1859.0
FL: JACKSONVILLE,01/12/2020 12:24:00,116.0,1193.0,663.0,199.0,102.0,66.0,89.0,44.0,23.0,APPROVED,1856.0
FL: JACKSONVILLE,01/12/2020 13:25:00,118.0,1185.0,661.0,204.0,102.0,68.0,90.0,46.0,22.0,APPROVED,1846.0
FL: JACKSONVILLE,01/12/2020 14:25:00,113.0,1195.0,668.0,204.0,103.0,65.0,91.0,46.0,22.0,APPROVED,1863.0
FL: JACKSONVILLE,01/12/2020 15:25:00,118.0,1192.0,665.0,205.0,103.0,66.0,91.0,47.0,23.0,APPROVED,1857.0
FL: JACKSONVILLE,01/12/2020 16:25:00,119.0,1196.0,665.0,205.0,104.0,67.0,92.0,45.0,23.0,APPROVED,1861.0
FL: JACKSONVILLE,01/12/2020 17:25:00,114.0,1196.0,664.0,201.0,105.0,65.0,91.0,44.0,23.0,APPROVED,1860.0
FL: JACKSONVILLE,01/12/2020 18:26:00,111.0,1194.0,661.0,199.0,105.0,66.0,91.0,45.0,23.0,APPROVED,1855.0
FL: JACKSONVILLE,01/12/2020 19:26:00,111.0,1191.0,668.0,198.0,106.0,64.0,91.0,45.0,23.0,APPROVED,1859.0
FL: JACKSONVILLE,01/12/2020 20:26:00,111.0,1193.0,666.0,201.0,104.0,65.0,90.0,45.0,23.0,APPROVED,1859.0
FL: JACKSONVILLE,01/12/2020 21:26:00,108.0,1201.0,672.0,200.0,105.0,64.0,91.0,45.0,24.0,APPROVED,1873.0
FL: JACKSONVILLE,01/12/2020 22:26:00,108.0,1203.0,674.0,203.0,102.0,64.0,89.0,46.0,23.0,APPROVED,1877.0
FL: JACKSONVILLE,01/12/2020 23:27:00,102.0,1192.0,669.0,200.0,102.0,65.0,88.0,44.0,21.0,APPROVED,1861.0
FL: JACKSONVILLE,01/13/2020 00:27:00,105.0,1192.0,656.0,199.0,102.0,66.0,91.0,46.0,23.0,APPROVED,1848.0
FL: JACKSONVILLE,01/13/2020 01:27:00,106.0,1189.0,658.0,199.0,103.0,64.0,90.0,44.0,23.0,APPROVED,1847.0
FL: JACKSONVILLE,01/13/2020 02:27:00,107.0,1191.0,660.0,198.0,101.0,65.0,89.0,44.0,23.0,APPROVED,1851.0
FL: JACKSONVILLE,01/13/2020 03:28:00,102.0,1183.0,659.0,199.0,101.0,65.0,87.0,46.0,23.0,APPROVED,1842.0
FL: JACKSONVILLE,01/13/2020 04:28:00,112.0,1181.0,660.0,200.0,104.0,65.0,89.0,45.0,23.0,APPROVED,1841.0
FL: JACKSONVILLE,01/13/2020 05:28:00,115.0,1192.0,661.0,201.0,101.0,65.0,91.0,47.0,22.0,APPROVED,1853.0
FL: JACKSONVILLE,01/13/2020 06:28:00,112.0,1191.0,665.0,199.0,103.0,68.0,90.0,46.0,23.0,APPROVED,1856.0
FL: JACKSONVILLE,01/13/2020 07:28:00,115.0,1186.0,663.0,200.0,101.0,67.0,90.0,45.0,23.0,APPROVED,1849.0
FL: JACKSONVILLE,01/13/2020 08:29:00,116.0,1189.0,663.0,198.0,104.0,68.0,90.0,45.0,24.0,APPROVED,1852.0
FL: JACKSONVILLE,01/13/2020 09:29:00,112.0,1185.0,660.0,197.0,101.0,67.0,89.0,44.0,23.0,APPROVED,1845.0
FL: JACKSONVILLE,01/13/2020 10:29:00,112.0,1173.0,653.0,200.0,100.0,66.0,90.0,44.0,22.0,APPROVED,1826.0
FL: JACKSONVILLE,01/13/2020 11:29:00,114.0,1186.0,648.0,196.0,100.0,66.0,90.0,43.0,22.0,APPROVED,1834.0
FL: JACKSONVILLE,01/13/2020 12:29:00,118.0,1183.0,651.0,199.0,100.0,66.0,88.0,45.0,21.0,APPROVED,1834.0
FL: JACKSONVILLE,01/13/2020 13:30:00,118.0,1181.0,655.0,198.0,105.0,68.0,90.0,45.0,22.0,APPROVED,1836.0
FL: JACKSONVILLE,01/13/2020 14:30:00,113.0,1186.0,658.0,201.0,103.0,66.0,90.0,45.0,22.0,APPROVED,1844.0
FL: JACKSONVILLE,01/13/2020 15:30:00,114.0,1181.0,662.0,201.0,101.0,65.0,92.0,45.0,22.0,APPROVED,1843.0
FL: JACKSONVILLE,01/13/2020 16:30:00,118.0,1187.0,658.0,202.0,102.0,65.0,91.0,46.0,23.0,APPROVED,1845.0
FL: JACKSONVILLE,01/13/2020 17:31:00,118.0,1182.0,662.0,200.0,102.0,66.0,90.0,46.0,24.0,APPROVED,1844.0
FL: JACKSONVILLE,01/13/2020 18:31:00,114.0,1190.0,655.0,197.0,105.0,65.0,88.0,47.0,23.0,APPROVED,1845.0
FL: JACKSONVILLE,01/13/2020 19:31:00,118.0,1181.0,656.0,198.0,100.0,63.0,89.0,47.0,23.0,APPROVED,1837.0
FL: JACKSONVILLE,01/13/2020 20:31:00,110.0,1188.0,666.0,198.0,102.0,63.0,89.0,44.0,23.0,APPROVED,1854.0
FL: JACKSONVILLE,01/13/2020 21:31:00,110.0,1185.0,667.0,201.0,102.0,63.0,89.0,46.0,22.0,APPROVED,1852.0
FL: JACKSONVILLE,01/13/2020 22:32:00,109.0,1188.0,656.0,196.0,100.0,65.0,91.0,45.0,22.0,APPROVED,1844.0
FL: JACKSONVILLE,01/13/2020 23:32:00,109.0,1180.0,652.0,194.0,99.0,64.0,90.0,44.0,22.0,APPROVED,1832.0
FL: JACKSONVILLE,01/14/2020 00:32:00,110.0,1175.0,652.0,196.0,98.0,64.0,87.0,44.0,22.0,APPROVED,1827.0
FL: JACKSONVILLE,01/14/2020 01:32:00,104.0,1178.0,652.0,196.0,98.0,64.0,87.0,44.0,22.0,APPROVED,1830.0
FL: JACKSONVILLE,01/14/2020 02:32:00,107.0,1185.0,645.0,198.0,98.0,64.0,90.0,45.0,21.0,APPROVED,1830.0
FL: JACKSONVILLE,01/14/2020 03:33:00,109.0,1181.0,642.0,199.0,102.0,64.0,88.0,43.0,21.0,APPROVED,1823.0
FL: JACKSONVILLE,01/14/2020 04:33:00,110.0,1178.0,647.0,197.0,98.0,65.0,88.0,44.0,23.0,APPROVED,1825.0
FL: JACKSONVILLE,01/14/2020 05:33:00,106.0,1178.0,651.0,192.0,99.0,63.0,87.0,45.0,21.0,APPROVED,1829.0
FL: JACKSONVILLE,01/14/2020 06:33:00,114.0,1175.0,643.0,198.0,99.0,65.0,89.0,44.0,22.0,APPROVED,1818.0
FL: JACKSONVILLE,01/14/2020 07:34:00,113.0,1179.0,645.0,200.0,100.0,65.0,88.0,44.0,21.0,APPROVED,1824.0
FL: JACKSONVILLE,01/14/2020 08:34:00,120.0,1178.0,654.0,198.0,100.0,66.0,90.0,44.0,20.0,APPROVED,1832.0
FL: JACKSONVILLE,01/14/2020 09:34:00,121.0,1185.0,649.0,199.0,99.0,65.0,88.0,44.0,22.0,APPROVED,1834.0
FL: JACKSONVILLE,01/14/2020 10:34:00,122.0,1189.0,657.0,201.0,101.0,67.0,91.0,44.0,22.0,APPROVED,1846.0
FL: JACKSONVILLE,01/14/2020 11:34:00,115.0,1193.0,661.0,202.0,104.0,66.0,91.0,44.0,22.0,APPROVED,1854.0
FL: JACKSONVILLE,01/14/2020 12:35:00,117.0,1190.0,653.0,199.0,102.0,66.0,90.0,44.0,22.0,APPROVED,1843.0
FL: JACKSONVILLE,01/14/2020 13:35:00,123.0,1187.0,651.0,199.0,102.0,66.0,89.0,43.0,22.0,APPROVED,1838.0
FL: JACKSONVILLE,01/14/2020 14:35:00,122.0,1180.0,655.0,201.0,101.0,66.0,90.0,43.0,22.0,APPROVED,1835.0
FL: JACKSONVILLE,01/14/2020 15:22:00,125.0,1185.0,661.0,203.0,105.0,65.0,91.0,45.0,23.0,APPROVED,1846.0
FL: JACKSONVILLE,01/14/2020 16:27:00,114.0,1172.0,646.0,194.0,96.0,65.0,89.0,44.0,22.0,APPROVED,1818.0
FL: JACKSONVILLE,01/14/2020 17:28:00,117.0,1187.0,666.0,202.0,101.0,66.0,89.0,47.0,23.0,APPROVED,1853.0
FL: JACKSONVILLE,01/14/2020 18:28:00,117.0,1207.0,674.0,203.0,103.0,67.0,93.0,47.0,23.0,APPROVED,1881.0
FL: JACKSONVILLE,01/14/2020 19:28:00,116.0,1223.0,688.0,206.0,108.0,68.0,93.0,46.0,23.0,APPROVED,1911.0
FL: JACKSONVILLE,01/14/2020 20:28:00,112.0,1213.0,685.0,205.0,108.0,68.0,95.0,47.0,23.0,APPROVED,1898.0
FL: JACKSONVILLE,01/14/2020 21:28:00,115.0,1210.0,680.0,202.0,107.0,67.0,94.0,47.0,22.0,APPROVED,1890.0
FL: JACKSONVILLE,01/14/2020 22:29:00,107.0,1205.0,677.0,202.0,105.0,66.0,90.0,46.0,23.0,APPROVED,1882.0
FL: JACKSONVILLE,01/14/2020 23:29:00,110.0,1204.0,671.0,201.0,104.0,65.0,91.0,44.0,23.0,APPROVED,1875.0
FL: JACKSONVILLE,01/15/2020 00:29:00,114.0,1204.0,672.0,201.0,104.0,65.0,90.0,47.0,22.0,APPROVED,1876.0
FL: JACKSONVILLE,01/15/2020 01:29:00,110.0,1188.0,661.0,200.0,100.0,65.0,90.0,43.0,22.0,APPROVED,1849.0
FL: JACKSONVILLE,01/15/2020 02:29:00,110.0,1187.0,660.0,197.0,100.0,67.0,90.0,42.0,22.0,APPROVED,1847.0
FL: JACKSONVILLE,01/15/2020 03:30:00,116.0,1198.0,655.0,196.0,100.0,66.0,90.0,43.0,22.0,APPROVED,1853.0
FL: JACKSONVILLE,01/15/2020 04:30:00,118.0,1216.0,672.0,203.0,103.0,67.0,90.0,44.0,23.0,APPROVED,1888.0
FL: JACKSONVILLE,01/15/2020 05:30:00,121.0,1222.0,681.0,203.0,106.0,69.0,92.0,46.0,23.0,APPROVED,1903.0
FL: JACKSONVILLE,01/15/2020 06:30:00,114.0,1220.0,692.0,209.0,110.0,68.0,93.0,46.0,22.0,APPROVED,1912.0
FL: JACKSONVILLE,01/15/2020 07:31:00,119.0,1238.0,705.0,210.0,110.0,70.0,95.0,48.0,23.0,APPROVED,1943.0
FL: JACKSONVILLE,01/15/2020 08:31:00,120.0,1247.0,704.0,210.0,111.0,69.0,96.0,49.0,22.0,APPROVED,1951.0
FL: JACKSONVILLE,01/15/2020 09:31:00,125.0,1249.0,716.0,217.0,115.0,70.0,100.0,50.0,24.0,APPROVED,1965.0
FL: JACKSONVILLE,01/15/2020 10:31:00,122.0,1266.0,728.0,216.0,117.0,70.0,100.0,51.0,23.0,APPROVED,1994.0
FL: JACKSONVILLE,01/15/2020 11:31:00,130.0,1256.0,726.0,217.0,117.0,72.0,99.0,50.0,24.0,APPROVED,1982.0
FL: JACKSONVILLE,01/15/2020 12:32:00,134.0,1236.0,714.0,217.0,114.0,71.0,98.0,49.0,23.0,APPROVED,1950.0
FL: JACKSONVILLE,01/15/2020 13:32:00,130.0,1234.0,717.0,214.0,113.0,70.0,99.0,49.0,23.0,APPROVED,1951.0
FL: JACKSONVILLE,01/15/2020 14:32:00,134.0,1230.0,707.0,217.0,115.0,71.0,98.0,49.0,24.0,APPROVED,1937.0
FL: JACKSONVILLE,01/15/2020 15:32:00,130.0,1226.0,704.0,216.0,115.0,69.0,97.0,48.0,23.0,APPROVED,1930.0
FL: JACKSONVILLE,01/15/2020 16:32:00,125.0,1212.0,689.0,204.0,107.0,69.0,92.0,47.0,23.0,APPROVED,1901.0
FL: JACKSONVILLE,01/15/2020 17:33:00,126.0,1199.0,682.0,202.0,107.0,66.0,92.0,45.0,24.0,APPROVED,1881.0
FL: JACKSONVILLE,01/15/2020 18:33:00,119.0,1188.0,672.0,201.0,105.0,69.0,91.0,45.0,23.0,APPROVED,1860.0
FL: JACKSONVILLE,01/15/2020 19:33:00,113.0,1191.0,671.0,206.0,105.0,65.0,91.0,46.0,23.0,APPROVED,1862.0
FL: JACKSONVILLE,01/15/2020 20:33:00,116.0,1200.0,675.0,201.0,105.0,65.0,92.0,47.0,24.0,APPROVED,1875.0
FL: JACKSONVILLE,01/15/2020 21:34:00,112.0,1202.0,682.0,204.0,106.0,65.0,93.0,48.0,23.0,APPROVED,1884.0
FL: JACKSONVILLE,01/15/2020 22:34:00,114.0,1207.0,684.0,204.0,106.0,66.0,92.0,47.0,23.0,APPROVED,1891.0
FL: JACKSONVILLE,01/15/2020 23:34:00,114.0,1222.0,698.0,207.0,109.0,69.0,94.0,47.0,23.0,APPROVED,1920.0
FL: JACKSONVILLE,01/16/2020 00:34:00,112.0,1229.0,697.0,210.0,110.0,69.0,92.0,48.0,24.0,APPROVED,1926.0
FL: JACKSONVILLE,01/16/2020 01:34:00,114.0,1214.0,678.0,208.0,110.0,69.0,94.0,46.0,23.0,APPROVED,1892.0
FL: JACKSONVILLE,01/16/2020 02:35:00,119.0,1203.0,671.0,201.0,104.0,65.0,93.0,47.0,23.0,APPROVED,1874.0
FL: JACKSONVILLE,01/16/2020 03:35:00,111.0,1198.0,668.0,202.0,104.0,64.0,91.0,46.0,22.0,APPROVED,1866.0
FL: JACKSONVILLE,01/16/2020 04:35:00,112.0,1208.0,667.0,200.0,102.0,66.0,88.0,45.0,23.0,APPROVED,1875.0
FL: JACKSONVILLE,01/16/2020 05:35:00,116.0,1211.0,679.0,205.0,104.0,67.0,93.0,46.0,22.0,APPROVED,1890.0
FL: JACKSONVILLE,01/16/2020 06:35:00,119.0,1211.0,676.0,206.0,104.0,66.0,92.0,47.0,23.0,APPROVED,1887.0
FL: JACKSONVILLE,01/16/2020 07:36:00,127.0,1205.0,677.0,208.0,104.0,68.0,93.0,47.0,21.0,APPROVED,1882.0
FL: JACKSONVILLE,01/16/2020 08:36:00,125.0,1212.0,676.0,203.0,106.0,65.0,93.0,46.0,22.0,APPROVED,1888.0
FL: JACKSONVILLE,01/16/2020 09:36:00,125.0,1221.0,688.0,203.0,106.0,68.0,95.0,47.0,22.0,APPROVED,1909.0
FL: JACKSONVILLE,01/16/2020 10:36:00,125.0,1216.0,689.0,210.0,108.0,68.0,94.0,46.0,23.0,APPROVED,1905.0
FL: JACKSONVILLE,01/16/2020 11:37:00,133.0,1227.0,691.0,213.0,110.0,70.0,97.0,46.0,23.0,APPROVED,1918.0
FL: JACKSONVILLE,01/16/2020 12:37:00,129.0,1230.0,709.0,212.0,113.0,69.0,97.0,49.0,22.0,APPROVED,1939.0
FL: JACKSONVILLE,01/16/2020 13:37:00,134.0,1231.0,705.0,215.0,114.0,71.0,100.0,49.0,23.0,APPROVED,1936.0
FL: JACKSONVILLE,01/16/2020 14:37:00,131.0,1221.0,696.0,213.0,110.0,71.0,97.0,47.0,23.0,APPROVED,1917.0
FL: JACKSONVILLE,01/16/2020 15:37:00,133.0,1243.0,716.0,218.0,115.0,71.0,100.0,50.0,24.0,APPROVED,1959.0
FL: JACKSONVILLE,01/16/2020 16:38:00,132.0,1251.0,738.0,216.0,119.0,71.0,102.0,51.0,24.0,APPROVED,1989.0
FL: JACKSONVILLE,01/16/2020 17:38:00,128.0,1244.0,715.0,217.0,119.0,70.0,100.0,50.0,23.0,APPROVED,1959.0
